"n.tips","alpha","delta.th","rep","p.forward","p.std","p.pr","p.comb.std","p.comb.pr","p.phyloglm","prune.ok","sig_f","sig_std","sig_pr","sig_plg"
500,0.5,4,65,0.751277060523425,0.982035928143713,0.850299401197605,0.335329341317365,0.287425149700599,0.997909515910563,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,65,0.0816904270842093,0.363273453093812,0.347305389221557,0.726546906187625,0.694610778443114,0.998185065746892,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,65,7.30546555679377e-14,0.950099800399202,0.770459081836327,0.031936127744511,0.031936127744511,0.000120791696824293,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,65,5.06625073731125e-09,0.88622754491018,0.870259481037924,0.199600798403194,0.31936127744511,0.016958686359915,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,65,2.1856689864578e-47,0.606786427145709,0.550898203592814,0.431137724550898,0.471057884231537,0.00669076640522714,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,65,0.0181332696480117,0.343313373253493,0.706586826347305,0.031936127744511,0.031936127744511,0.00409153540344853,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,65,0.00391604453652957,0.0239520958083832,0.00798403193612774,0.0479041916167665,0.0159680638722555,0.980874263454976,TRUE,TRUE,TRUE,TRUE,FALSE
200,2,8,65,0.618008792626883,0.435129740518962,0.311377245508982,0.335329341317365,0.471057884231537,0.813275788865788,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,65,0.790345088508536,NA,NA,0.25,0.117647058823529,0.926192360969206,TRUE,FALSE,NA,NA,FALSE
200,8,8,65,0.0757779495705053,0.698602794411178,0.606786427145709,0.463073852295409,0.407185628742515,0.999568265215592,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,65,1.91731836442524e-18,0.86626746506986,0.846307385229541,0.00798403193612774,0.031936127744511,2.01767802805886e-11,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,66,0.0535559474943425,0.31936127744511,0.439121756487026,0.63872255489022,0.878243512974052,0.997874651537885,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,66,0.0120646995531283,0.542914171656687,0.506986027944112,0.031936127744511,0.00798403193612774,0.723730494039793,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,2,66,0.728645587101152,0.0159680638722555,0.0159680638722555,0.031936127744511,0.031936127744511,0.99511135453431,TRUE,FALSE,TRUE,TRUE,FALSE
500,2,2,66,0.414899984941952,0.283433133732535,0.139720558882236,0.119760479041916,0.167664670658683,0.89238639042364,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,66,0.000131609815248925,0.0518962075848303,0.0480961923847695,0.103792415169661,0.0961923847695391,2.19505655725652e-05,TRUE,TRUE,FALSE,TRUE,TRUE
500,8,2,66,7.34130301085731e-27,0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,9.87511213618547e-16,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,4,66,0.0655627539573754,0.558882235528942,0.622754491017964,1,1,0.999911753972525,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,66,0.00261877279524933,0.307385229540918,0.37125748502994,0.199600798403194,0.279441117764471,0.38589684423131,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,66,0.843216051468755,NA,NA,0.0383386581469649,0.249180327868852,0.999337752065647,TRUE,FALSE,NA,NA,FALSE
500,2,4,66,3.31708886509594e-14,0.183632734530938,0.223552894211577,0.031936127744511,0.0399201596806387,1.24856996079263e-07,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,66,0.00744752682381708,0.586826347305389,0.506986027944112,1,1,0.998266035726359,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,4,66,0.265957656999811,0.994011976047904,0.942115768463074,0.375249500998004,0.367265469061876,0.430981589627673,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,66,5.67894362272768e-05,0.710578842315369,0.794411177644711,0.063872255489022,0.0958083832335329,0.0059551551233462,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,66,0.77846589119723,0.219560878243513,0.179640718562874,0.439121756487026,0.359281437125749,0.93868213525619,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,66,0.104033400061012,0.459081836327345,0.582834331337325,0.918163672654691,1,0.551816688485784,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,66,0.639175403970953,0.738522954091816,0.770459081836327,0.878243512974052,0.81437125748503,0.415111000385266,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,66,0.397827055210668,0.864,0.865191146881288,1,1,0.974881944319535,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,66,2.13436626444265e-45,0.239520958083832,0.183632734530938,0.00798403193612774,0.031936127744511,6.32490793482432e-16,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,67,0.325207230650973,0.538922155688623,0.554890219560878,1,1,0.996325333139592,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,67,0.245101160705911,0.00399201596806387,0.00399201596806387,0.00798403193612774,0.00798403193612774,0.99552458326176,TRUE,FALSE,TRUE,TRUE,FALSE
200,2,2,67,0.131916248023632,0.215568862275449,0.139720558882236,0.431137724550898,0.279441117764471,0.996216661124924,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,67,0.193559138672266,0.0918163672654691,0.0558882235528942,0.183632734530938,0.111776447105788,0.999816497183892,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,67,0.52908942528315,0.810379241516966,0.842315369261477,0.718562874251497,0.726546906187625,0.998379555979538,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,67,0.0298897673250874,0.479041916167665,0.578842315369261,0.798403193612774,0.582834331337325,0.994614267641186,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,4,67,0.556824260902187,0.826347305389222,0.698602794411178,0.646706586826347,0.574850299401198,0.99973766203921,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,67,0.030102440596644,0.982035928143713,0.970059880239521,0.207584830339321,0.167664670658683,0.999327552606759,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,67,0.0053582422327813,0.0239520958083832,0.031936127744511,0.0479041916167665,0.063872255489022,0.999206817250078,TRUE,TRUE,TRUE,TRUE,FALSE
500,2,4,67,0.351896195499906,0.115768463073852,0.135728542914172,0.231536926147705,0.271457085828343,0.783837139524852,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,67,0.970598955153472,0.267465069860279,0.135728542914172,0.534930139720559,0.271457085828343,0.401992460762656,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,67,2.58109334607627e-31,0.754491017964072,0.74251497005988,0.0399201596806387,0.0399201596806387,0.00701229258135017,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,67,0.77350911799051,NA,NA,0.0344827586206897,0.0350877192982456,0.99951927718604,TRUE,FALSE,NA,NA,FALSE
500,0.5,8,67,0.657502359280971,0.0518962075848303,0.031936127744511,0.103792415169661,0.063872255489022,0.998927478842736,TRUE,FALSE,FALSE,TRUE,FALSE
200,2,8,67,0.37346341661617,0.107784431137725,0.0678642714570858,0.215568862275449,0.135728542914172,0.787495389102987,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,67,0.945201584621171,0.219560878243513,0.255489021956088,0.439121756487026,0.510978043912176,0.737964419076683,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,67,1.94129561957283e-20,0.0159680638722555,0.004,0.031936127744511,0.008,3.66099780348828e-11,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,8,67,0.757071410150487,0.0479041916167665,0.0279441117764471,0.0958083832335329,0.0558882235528942,0.280415431462467,TRUE,FALSE,TRUE,TRUE,FALSE
200,0.5,2,68,0.176829916940065,0.578842315369261,0.542914171656687,0.998003992015968,1,0.998994425512722,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,68,0.120071153179432,0.252,0.212,0.504,0.424,0.816304879974639,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,68,0.0182268348995872,0.978043912175649,0.858283433133733,0.31936127744511,0.455089820359281,0.997145306986143,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,68,4.68552106127835e-06,0.475049900199601,0.44311377245509,0.0558882235528942,0.0239520958083832,4.60375532037806e-07,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,2,68,0.165319713765056,0.710578842315369,0.746506986027944,0.143712574850299,0.143712574850299,1.49295446643803e-05,TRUE,FALSE,FALSE,FALSE,TRUE
500,8,2,68,3.14242613310003e-14,0.0718562874251497,0.0558882235528942,0.00798403193612774,0.00798403193612774,0.0021595460502442,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,68,0.019875657681152,0.634730538922156,0.594810379241517,0.550898203592814,0.399201596806387,0.999239239667625,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,4,68,0.00432341443212999,0.379241516966068,0.459081836327345,0.758483033932136,0.918163672654691,0.985539967944822,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,68,0.408271103236474,0.00798403193612774,0.0119760479041916,0.0159680638722555,0.0239520958083832,0.999295468224228,TRUE,FALSE,TRUE,TRUE,FALSE
500,2,4,68,8.23483635385839e-22,0.0279441117764471,0.0239520958083832,0.0558882235528942,0.0479041916167665,8.36848396663026e-12,TRUE,TRUE,TRUE,TRUE,TRUE
200,8,4,68,4.74549237412966e-12,0.662674650698603,0.74251497005988,0.359281437125749,0.375249500998004,0.000397290097498706,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,68,0.698344783048942,NA,NA,0.032258064516129,1,0.557134450404041,TRUE,FALSE,NA,NA,FALSE
200,0.5,8,68,0.334114188185328,0.0359281437125748,0.0518962075848303,0.0718562874251497,0.103792415169661,0.79438251797086,TRUE,FALSE,TRUE,FALSE,FALSE
500,0.5,8,68,0.36898247089047,0.42315369261477,0.514970059880239,0.598802395209581,0.510978043912176,0.86155320513521,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,68,0.291744103315132,0.239520958083832,0.291417165668663,0.479041916167665,0.582834331337325,0.0481131588945597,TRUE,FALSE,FALSE,FALSE,TRUE
500,2,8,68,2.71105908519941e-34,0.387225548902196,0.351297405189621,0.031936127744511,0.0479041916167665,4.32794695691911e-18,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,68,0.0380574557857325,0.906187624750499,0.902195608782435,0.694610778443114,0.534930139720559,0.735880961550833,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,8,68,1.11673506243347e-35,0.838323353293413,0.790419161676647,0.0958083832335329,0.183632734530938,0.00483935598607235,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,69,0.683330642913075,0.271457085828343,0.135728542914172,0.542914171656687,0.271457085828343,0.996799483979774,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,69,0.962417765074591,0.86626746506986,0.858283433133733,0.0399201596806387,0.031936127744511,0.7871526874582,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,69,0.322881604418781,0.550898203592814,0.439121756487026,0.375249500998004,0.391217564870259,0.0817181227072226,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,69,0.000201296562153977,0.403193612774451,0.387225548902196,0.271457085828343,0.295409181636727,0.353581658373308,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,69,0.00143666386188815,0.431137724550898,0.335329341317365,0.862275449101796,0.67065868263473,0.997916391826284,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,2,69,2.14173713820455e-25,0.00399201596806387,0.00798403193612774,0.00798403193612774,0.00798403193612774,6.99696762709643e-20,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,4,69,0.502851138578127,0.66,0.749498997995992,1,1,0.733553657631239,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,69,0.0193518912985508,0.598802395209581,0.514970059880239,1,1,0.774879998966273,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,69,9.81983427641796e-07,0.176352705410822,0.072,0.352705410821643,0.144,1.60756259764778e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,69,4.668837751504e-29,0.111776447105788,0.107784431137725,0.0399201596806387,0.031936127744511,2.93585066284078e-20,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,69,5.02650366957938e-28,0.215568862275449,0.155688622754491,0.0479041916167665,0.0399201596806387,7.11007246727825e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,69,1.32676693814842e-46,0.0479041916167665,0.031936127744511,0.0479041916167665,0.0558882235528942,5.25062049924886e-16,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,8,69,0.231079509294862,0.626746506986028,0.451097804391218,1,0.902195608782435,0.999788797068208,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,8,69,2.20638225192539e-08,0.994011976047904,0.902195608782435,0.0479041916167665,0.031936127744511,8.8234420462926e-10,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,69,0.765406864250815,0.63872255489022,0.890219560878243,1,1,0.161837272803157,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,69,1.21826300162117e-18,0.0758483033932136,0.0558882235528942,0.063872255489022,0.0399201596806387,3.46124373986347e-19,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,69,3.3396044016105e-08,0.44311377245509,0.395209580838323,0.271457085828343,0.191616766467066,1.00825494833894e-05,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,69,5.73548991705031e-61,0.934131736526946,0.846307385229541,0.031936127744511,0.0159680638722555,0.0667669550365691,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,2,70,0.835355181114822,0.522954091816367,0.487025948103792,0.111776447105788,0.159680638722555,0.99807555532189,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,70,0.363359839976796,0.998003992015968,0.878243512974052,0.598802395209581,0.878243512974052,0.995272439535805,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,70,0.000504595357546779,0.606786427145709,0.391217564870259,1,0.782435129740519,0.415189075433519,TRUE,TRUE,FALSE,FALSE,FALSE
500,2,2,70,0.738409092432626,0.107784431137725,0.12375249500998,0.215568862275449,0.24750499001996,0.998786395329171,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,70,9.76069092420311e-05,0.0479041916167665,0.0239520958083832,0.0958083832335329,0.0479041916167665,0.00570765380105775,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,2,70,0.0667697591486547,0.199600798403194,0.315369261477046,0.399201596806387,0.630738522954092,0.995728784255923,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,4,70,0.685212286687453,0.231536926147705,0.24750499001996,0.263473053892216,0.24750499001996,0.997800928470514,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,70,0.56414431574011,0.207584830339321,0.231536926147705,0.159680638722555,0.0878243512974052,0.687487008408184,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,70,0.845206186136569,0.526946107784431,0.558882235528942,0.207584830339321,0.17564870259481,0.542017309366097,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,70,0.341924922562944,0.0887096774193548,0.0402414486921529,0.17741935483871,0.0804828973843058,0.661694291961586,TRUE,FALSE,FALSE,TRUE,FALSE
200,8,4,70,8.30734830512942e-32,0.012,0.004,0.024,0.008,1.50164808666882e-15,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,4,70,3.18264077140216e-12,0.546906187624751,0.534930139720559,0.0878243512974052,0.0958083832335329,2.85402512525055e-05,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,70,0.607263231481259,0.526946107784431,0.49500998003992,0.471057884231537,0.542914171656687,0.000669404051958777,TRUE,FALSE,FALSE,FALSE,TRUE
500,0.5,8,70,0.839376771095151,0.0279441117764471,0.0399201596806387,0.0558882235528942,0.0798403193612774,0.956047630372366,TRUE,FALSE,TRUE,TRUE,FALSE
200,2,8,70,7.51970993650923e-10,0.803212851405622,0.925851703406814,1,1,5.01934371438438e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,70,0.909539782391763,0.139720558882236,0.0598802395209581,0.279441117764471,0.119760479041916,0.770744741768876,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,70,0.348020067119055,0.0479041916167665,0.0758483033932136,0.0958083832335329,0.151696606786427,0.355023835701425,TRUE,FALSE,TRUE,FALSE,FALSE
500,8,8,70,1.48653912246457e-65,0.0239520958083832,0.0119760479041916,0.00798403193612774,0.00798403193612774,5.24841783434072e-25,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,2,71,0.264552847288964,0.606786427145709,0.802395209580838,1,1,0.999165899149392,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,71,0.0935781990698984,0.946107784431138,0.962075848303393,0.17564870259481,0.191616766467066,0.999183288053828,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,71,0.719439871304649,0.550898203592814,0.694610778443114,0.574850299401198,0.74251497005988,0.998328294914194,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,71,2.91742842321411e-05,0.86626746506986,0.798403193612774,0.031936127744511,0.0239520958083832,0.996475601976625,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,71,4.14831277884977e-06,0.063872255489022,0.0998003992015968,0.127744510978044,0.199600798403194,1.24248835043317e-05,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,71,0.00785401547612145,0.0798403193612774,0.0838323353293413,0.159680638722555,0.167664670658683,0.997737270273966,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,4,71,0.758782093839465,0.978043912175649,0.930139720558882,0.311377245508982,0.327345309381238,0.59449971763894,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,71,0.059373184499702,0.702594810379242,0.614770459081836,0.031936127744511,0.0239520958083832,0.619388273372938,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,71,2.66212261636406e-08,0.0724346076458753,0.044,0.144869215291751,0.088,3.14997018549481e-08,TRUE,TRUE,FALSE,TRUE,TRUE
500,2,4,71,0.654941141476617,0.191616766467066,0.279441117764471,0.0798403193612774,0.111776447105788,0.824143532666318,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,4,71,1.76958719798205e-13,0.63872255489022,0.594810379241517,0.112224448897796,0.0878243512974052,0.0146946946788798,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,71,3.11829284402436e-46,0.0119760479041916,0.0119760479041916,0.00798403193612774,0.0239520958083832,4.09710777253818e-20,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,8,71,0.167711272136371,0.483033932135729,0.407185628742515,0.74251497005988,0.56686626746507,0.015294421076549,TRUE,FALSE,FALSE,FALSE,TRUE
500,0.5,8,71,0.90813919373665,0.0838323353293413,0.0518962075848303,0.167664670658683,0.103792415169661,0.0346008428537979,TRUE,FALSE,FALSE,FALSE,TRUE
200,2,8,71,0.675981905007522,0.135728542914172,0.163672654690619,0.0718562874251497,0.063872255489022,0.000125563706041036,TRUE,FALSE,FALSE,FALSE,TRUE
500,2,8,71,3.57801039790551e-31,0.004,0.00803212851405622,0.008,0.0160642570281124,2.87353143123805e-14,TRUE,TRUE,TRUE,TRUE,TRUE
200,8,8,71,8.71390773695354e-30,0.17564870259481,0.139720558882236,0.103792415169661,0.0479041916167665,6.98432418257601e-10,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,71,2.42267183505112e-29,0.391217564870259,0.44311377245509,0.231536926147705,0.151696606786427,0.000176487227802589,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,72,0.842280587770512,0.0159680638722555,0.0159680638722555,0.031936127744511,0.031936127744511,0.36815991346994,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.5,2,72,0.00154024617492231,0.67065868263473,0.802395209580838,0.263473053892216,0.255489021956088,0.813502757594558,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,2,72,0.187603102713697,0.395209580838323,0.347305389221557,0.790419161676647,0.694610778443114,0.998688408676039,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,72,0.529037946046117,0.239520958083832,0.303393213572854,0.479041916167665,0.606786427145709,0.996701913811727,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,72,2.70546258367893e-12,0.0240480961923848,0.0160642570281124,0.0480961923847695,0.0321285140562249,3.37079512740097e-08,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,2,72,5.98142864155346e-16,0.303393213572854,0.227544910179641,0.031936127744511,0.031936127744511,0.00143129805882436,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,72,0.000218747798316609,0.364729458917836,0.284,0.729458917835671,0.568,0.439874470044089,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,4,72,0.360878110819592,0.271457085828343,0.359281437125749,0.279441117764471,0.463073852295409,0.998460166606664,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,72,0.00579654795820912,0.0160642570281124,0.004,0.0321285140562249,0.008,0.00117763695287637,TRUE,TRUE,TRUE,TRUE,TRUE
500,2,4,72,7.04589645880567e-12,0.0958083832335329,0.063872255489022,0.135728542914172,0.127744510978044,1.30946635175893e-16,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,72,2.19397289267811e-12,0.658682634730539,0.7624750499002,0.207584830339321,0.17564870259481,1.3182231660137e-06,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,72,0.539707706338143,0.111776447105788,0.0878243512974052,0.223552894211577,0.17564870259481,0.898082694096468,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,72,6.74563600909223e-06,0.215568862275449,0.19560878243513,0.24750499001996,0.271457085828343,4.87774902307010e-12,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,72,0.890665735180516,0.878243512974052,0.706586826347305,1,1,0.840931869932428,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,72,1.02905537215098e-21,0.6187624750499,0.558882235528942,0.758483033932136,0.99001996007984,5.66274956692197e-10,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,72,0.0525989769790415,0.311377245508982,0.375249500998004,0.622754491017964,0.750499001996008,0.55174134545618,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,72,0.00596950940025813,0.267465069860279,0.287425149700599,0.534930139720559,0.574850299401198,4.58296412823177e-08,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,72,0.720690495870722,0.0439121756487026,0.0479041916167665,0.0878243512974052,0.0958083832335329,0.000111727633232844,TRUE,FALSE,TRUE,TRUE,TRUE
200,0.5,2,73,0.0331615466745539,0.518962075848303,0.459081836327345,1,0.918163672654691,0.410220716724885,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,2,73,0.583973957445882,0.862275449101796,0.914171656686627,0.49500998003992,0.526946107784431,0.845737712574236,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,73,0.0760627567710235,0.196,0.139720558882236,0.392,0.279441117764471,0.997495489390598,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,73,0.435576042100283,0.914171656686627,0.978043912175649,1,1,0.97897609160559,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,73,0.000296598811666383,0.634730538922156,0.463073852295409,0.0159680638722555,0.0399201596806387,0.00817270009651743,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,73,0.708586040373131,0.850299401197605,0.826347305389222,1,1,0.358803821890864,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,4,73,0.191896692859744,0.458666666666667,0.956043956043956,0.649789029535865,0.645435244161359,0.486182859753487,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,73,0.57593728042025,0.934131736526946,0.998003992015968,1,0.982035928143713,0.799667402449747,TRUE,FALSE,FALSE,FALSE,FALSE
